"","DateTime","MeanDischarge","Site","day","fDOM.QSU","nitrateuM","SpCond.uScm","Turbidity.FNU"
"12320",2021-07-23 23:35:00,217.782708208622,"FRCH","2021-07-23",NA,NA,NA,NA
"12321",2021-07-23 23:40:00,218.487103854226,"FRCH","2021-07-23",NA,NA,NA,NA
"12322",2021-07-23 23:45:00,218.610875482267,"FRCH","2021-07-23",NA,18.47,NA,NA
"12323",2021-07-23 23:50:00,218.610875482267,"FRCH","2021-07-23",NA,NA,NA,NA
"12324",2021-07-23 23:55:00,219.067727871792,"FRCH","2021-07-23",NA,NA,NA,NA
"12325",2021-07-24 00:00:00,219.895895145419,"FRCH","2021-07-24",NA,18.5545454545455,NA,NA
"12326",2021-07-24 00:05:00,219.19149949983,"FRCH","2021-07-24",NA,NA,NA,NA
"12327",2021-07-24 00:10:00,219.315271127871,"FRCH","2021-07-24",NA,NA,NA,NA
"12328",2021-07-24 00:15:00,219.895895145419,"FRCH","2021-07-24",NA,18.6072727272727,NA,NA
"12329",2021-07-24 00:20:00,221.304686436626,"FRCH","2021-07-24",NA,NA,NA,NA
"12330",2021-07-24 00:25:00,220.600290791022,"FRCH","2021-07-24",NA,NA,NA,NA
"12331",2021-07-24 00:30:00,221.885310454192,"FRCH","2021-07-24",NA,18.6618181818182,NA,NA
"12332",2021-07-24 00:35:00,221.180914808589,"FRCH","2021-07-24",NA,NA,NA,NA
"12333",2021-07-24 00:40:00,221.180914808589,"FRCH","2021-07-24",NA,NA,NA,NA
"12334",2021-07-24 00:45:00,221.180914808589,"FRCH","2021-07-24",NA,18.7363636363636,NA,NA
"12335",2021-07-24 00:50:00,220.476519162985,"FRCH","2021-07-24",NA,NA,NA,NA
"12336",2021-07-24 00:55:00,221.180914808589,"FRCH","2021-07-24",NA,NA,NA,NA
"12337",2021-07-24 01:00:00,222.00908208223,"FRCH","2021-07-24",NA,18.8190909090909,NA,NA
"12338",2021-07-24 01:05:00,223.417873373422,"FRCH","2021-07-24",NA,NA,NA,NA
"12339",2021-07-24 01:10:00,222.589706099781,"FRCH","2021-07-24",NA,NA,NA,NA
"12340",2021-07-24 01:15:00,222.713477727819,"FRCH","2021-07-24",NA,18.8727272727273,NA,NA
"12341",2021-07-24 01:20:00,223.170330117344,"FRCH","2021-07-24",NA,NA,NA,NA
"12342",2021-07-24 01:25:00,224.122269019012,"FRCH","2021-07-24",NA,NA,NA,NA
"12343",2021-07-24 01:30:00,224.122269019012,"FRCH","2021-07-24",NA,18.9390909090909,NA,NA
"12344",2021-07-24 01:35:00,225.074207920694,"FRCH","2021-07-24",NA,NA,NA,NA
"12345",2021-07-24 01:40:00,225.65483193826,"FRCH","2021-07-24",NA,NA,NA,NA
"12346",2021-07-24 01:45:00,227.187394857505,"FRCH","2021-07-24",NA,18.9709090909091,NA,NA
"12347",2021-07-24 01:50:00,226.482999211901,"FRCH","2021-07-24",NA,NA,NA,NA
"12348",2021-07-24 01:55:00,226.235455955823,"FRCH","2021-07-24",NA,NA,NA,NA
"12349",2021-07-24 02:00:00,225.531060310219,"FRCH","2021-07-24",NA,19.0172727272727,NA,NA
"12350",2021-07-24 02:05:00,226.235455955823,"FRCH","2021-07-24",NA,NA,NA,NA
"12351",2021-07-24 02:10:00,225.531060310219,"FRCH","2021-07-24",NA,NA,NA,NA
"12352",2021-07-24 02:15:00,227.768018875071,"FRCH","2021-07-24",NA,19.0627272727273,NA,NA
"12353",2021-07-24 02:20:00,227.64424724703,"FRCH","2021-07-24",NA,NA,NA,NA
"12354",2021-07-24 02:25:00,227.063623229467,"FRCH","2021-07-24",NA,NA,NA,NA
"12355",2021-07-24 02:30:00,228.47241452066,"FRCH","2021-07-24",NA,19.1027272727273,NA,NA
"12356",2021-07-24 02:35:00,229.053038538223,"FRCH","2021-07-24",NA,NA,NA,NA
"12357",2021-07-24 02:40:00,230.585601457471,"FRCH","2021-07-24",NA,NA,NA,NA
"12358",2021-07-24 02:45:00,229.757434183826,"FRCH","2021-07-24",NA,19.2009090909091,NA,NA
"12359",2021-07-24 02:50:00,230.585601457471,"FRCH","2021-07-24",NA,NA,NA,NA
"12360",2021-07-24 02:55:00,231.289997103075,"FRCH","2021-07-24",NA,NA,NA,NA
"12361",2021-07-24 03:00:00,231.289997103075,"FRCH","2021-07-24",NA,19.2309090909091,NA,NA
"12362",2021-07-24 03:05:00,230.46182982943,"FRCH","2021-07-24",NA,NA,NA,NA
"12363",2021-07-24 03:10:00,233.155640783778,"FRCH","2021-07-24",NA,NA,NA,NA
