"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy"
"Interpolated HI for 2% discharge...1","1",0.487801810865193,2,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 4% discharge...2","1",0.981891348088537,4,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 6% discharge...3","1",0.981891348088537,6,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 8% discharge...4","1",0.983777665995968,8,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 10% discharge...5","1",0.98038229376257,10,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 12% discharge...6","1",0.98038229376257,12,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 14% discharge...7","1",0.98038229376257,14,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 16% discharge...8","1",0.978621730382288,16,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 18% discharge...9","1",0.978621730382288,18,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 20% discharge...10","1",0.978621730382288,20,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 22% discharge...11","1",0.972837022132799,22,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 24% discharge...12","1",0.974346076458748,24,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 26% discharge...13","1",0.96856136820926,26,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 28% discharge...14","1",0.96856136820926,28,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 30% discharge...15","1",0.963656941649893,30,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 32% discharge...16","1",0.953973843058344,32,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 34% discharge...17","1",0.953973843058344,34,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 36% discharge...18","1",0.962399396378274,36,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 38% discharge...19","1",0.956991951710264,38,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 40% discharge...20","1",0.949195171026161,40,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 42% discharge...21","1",0.939637826961776,42,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 44% discharge...22","1",0.939637826961776,44,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 46% discharge...23","1",0.932721327967799,46,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 48% discharge...24","1",0.929074446680087,48,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 50% discharge...25","1",0.929074446680087,50,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 52% discharge...26","1",0.929074446680087,52,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 54% discharge...27","1",0.930960764587517,54,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 56% discharge...28","1",0.929828973843062,56,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 58% discharge...29","1",0.929828973843062,58,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 60% discharge...30","1",0.929828973843062,60,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 62% discharge...31","1",0.888581488933608,62,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 64% discharge...32","1",0.881036217303837,64,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 66% discharge...33","1",0.904678068410457,66,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 68% discharge...34","1",0.877389336016091,68,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 70% discharge...35","1",0.864688128772641,70,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 72% discharge...36","1",0.819164989939629,72,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 74% discharge...37","1",0.818158953722325,74,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 76% discharge...38","1",0.814512072434596,76,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 78% discharge...39","1",0.784079476861162,78,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 80% discharge...40","1",0.740065392354119,80,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 82% discharge...41","1",0.708878269617693,82,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 84% discharge...42","1",0.60148390342051,84,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 86% discharge...43","1",0.659834004024136,86,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 88% discharge...44","1",0.512952716297781,88,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 90% discharge...45","1",0.398893360160951,90,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 92% discharge...46","1",0.304451710261566,92,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 94% discharge...47","1",0.2771629778672,94,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 96% discharge...48","1",0.195045271629788,96,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 98% discharge...49","1",0.150150905432588,98,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 100% discharge...50","1",0.505784708249489,100,"STRT_storm1a_06_18_NO3","STRT","storm1a","06","18","NO3",2021-06-18,169
"Interpolated HI for 2% discharge...51","2",-0.479426143638691,2,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 4% discharge...52","2",-0.468571761145384,4,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 6% discharge...53","2",-0.468571761145384,6,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 8% discharge...54","2",-0.469066464905131,8,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 10% discharge...55","2",-0.479426143638691,10,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 12% discharge...56","2",-0.479426143638691,12,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 14% discharge...57","2",-0.479426143638691,14,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 16% discharge...58","2",-0.463857525317193,16,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 18% discharge...59","2",-0.463857525317193,18,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 20% discharge...60","2",-0.463857525317193,20,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 22% discharge...61","2",-0.460627400768246,22,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 24% discharge...62","2",-0.461966010941681,24,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 26% discharge...63","2",-0.45882318705622,26,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 28% discharge...64","2",-0.45882318705622,28,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 30% discharge...65","2",-0.456495169363288,30,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 32% discharge...66","2",-0.452537539285298,32,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 34% discharge...67","2",-0.452537539285298,34,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
"Interpolated HI for 36% discharge...68","2",-0.453905249679898,36,"STRT_storm1a_06_18_fDOM","STRT","storm1a","06","18","fDOM",2021-06-18,169
