"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy"
"Interpolated HI for 2% discharge...1","1",0.0315209148853311,2,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 4% discharge...2","1",0.530885577849281,4,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 6% discharge...3","1",0.5242657758285,6,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 8% discharge...4","1",0.521427253909372,8,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 10% discharge...5","1",0.519470005943475,10,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 12% discharge...6","1",0.517574242206874,12,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 14% discharge...7","1",0.515043141434222,14,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 16% discharge...8","1",0.512655503863258,16,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 18% discharge...9","1",0.510175639948353,18,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 20% discharge...10","1",0.509642776627794,20,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 22% discharge...11","1",0.51163076670834,22,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 24% discharge...12","1",0.044442850408871,24,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 26% discharge...13","1",0.0435513290840902,26,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 28% discharge...14","1",0.0495357940688219,28,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 30% discharge...15","1",0.0618941241571551,30,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 32% discharge...16","1",0.0689545631545514,32,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 34% discharge...17","1",0.0750722439694227,34,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 36% discharge...18","1",0.066751378271473,36,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 38% discharge...19","1",0.0589633758940846,38,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 40% discharge...20","1",0.0594654970999939,40,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 42% discharge...21","1",0.0697026212776432,42,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 44% discharge...22","1",0.0724386694812793,44,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 46% discharge...23","1",0.0736683540671833,46,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 48% discharge...24","1",0.0763019285553267,48,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 50% discharge...25","1",0.0760457442665959,50,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 52% discharge...26","1",0.0756563441477257,52,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 54% discharge...27","1",0.076455639128565,54,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 56% discharge...28","1",0.088957432418585,56,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 58% discharge...29","1",0.0863853421597353,58,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 60% discharge...30","1",0.102217531203246,60,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 62% discharge...31","1",0.090730227696597,62,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 64% discharge...32","1",0.115293177300023,64,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 66% discharge...33","1",0.120714036849548,66,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 68% discharge...34","1",0.126782530280983,68,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 70% discharge...35","1",0.130049392330867,70,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 72% discharge...36","1",0.136343327936385,72,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 74% discharge...37","1",0.527735535835058,74,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 76% discharge...38","1",0.909812882995512,76,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 78% discharge...39","1",0.138216547455578,78,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 80% discharge...40","1",0.138052589510791,80,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 82% discharge...41","1",0.137593507265387,82,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 84% discharge...42","1",0.13590064148546,84,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 86% discharge...43","1",0.133027278503064,86,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 88% discharge...44","1",0.12938741212879,88,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 90% discharge...45","1",0.11993113766319,90,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 92% discharge...46","1",0.118955587891706,92,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 94% discharge...47","1",0.113561371508209,94,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 96% discharge...48","1",0.110634722193758,96,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 98% discharge...49","1",0.100276679031829,98,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 100% discharge...50","1",0.506236550324842,100,"FRCH_storm1_06_13_NO3","FRCH","storm1","06","13","NO3",2022-06-13,164
"Interpolated HI for 2% discharge...51","2",-0.128336960464273,2,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 4% discharge...52","2",0.108473884657236,4,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 6% discharge...53","2",0.104987305041712,6,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 8% discharge...54","2",0.102811026478056,8,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 10% discharge...55","2",0.100389916575988,10,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 12% discharge...56","2",0.0958015959376133,12,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 14% discharge...57","2",0.0979007979688067,14,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 16% discharge...58","2",0.0963864708015958,16,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 18% discharge...59","2",0.0954388828436705,18,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 20% discharge...60","2",0.0954162132752989,20,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 22% discharge...61","2",0.0927956111715631,22,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 24% discharge...62","2",-0.279089590134204,24,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 26% discharge...63","2",-0.288402248821182,26,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 28% discharge...64","2",-0.338656147986942,28,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 30% discharge...65","2",-0.378282553500181,30,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 32% discharge...66","2",-0.381093579978237,32,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 34% discharge...67","2",-0.381492564381574,34,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 36% discharge...68","2",-0.375879579252811,36,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 38% discharge...69","2",-0.354280014508523,38,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 40% discharge...70","2",-0.358791258614435,40,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 42% discharge...71","2",-0.381746463547334,42,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 44% discharge...72","2",-0.384507616974972,44,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 46% discharge...73","2",-0.390233949945593,46,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 48% discharge...74","2",-0.392292346753717,48,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 50% discharge...75","2",-0.387354914762423,50,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 52% discharge...76","2",-0.391539717083787,52,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 54% discharge...77","2",-0.377049328980776,54,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 56% discharge...78","2",-0.464851287631483,56,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 58% discharge...79","2",-0.417920747188973,58,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 60% discharge...80","2",0.0601196953210004,60,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 62% discharge...81","2",-0.410029017047515,62,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 64% discharge...82","2",-0.397324990932173,64,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 66% discharge...83","2",-0.379021581429089,66,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 68% discharge...84","2",-0.365243017772941,68,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 70% discharge...85","2",-0.350725426187885,70,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 72% discharge...86","2",-0.341349292709466,72,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 74% discharge...87","2",-0.334593761334783,74,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 76% discharge...88","2",-0.330857816467174,76,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 78% discharge...89","2",-0.3237305041712,78,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 80% discharge...90","2",-0.313814834965542,80,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 82% discharge...91","2",-0.302112803772216,82,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 84% discharge...92","2",-0.310405331882481,84,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 86% discharge...93","2",-0.306506166122597,86,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 88% discharge...94","2",-0.305019042437432,88,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 90% discharge...95","2",-0.297279651795429,90,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 92% discharge...96","2",-0.302954978237214,92,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 94% discharge...97","2",-0.308062054165155,94,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 96% discharge...98","2",-0.300443190061661,96,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 98% discharge...99","2",-0.207392546245919,98,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 100% discharge...100","2",-0.208015959376133,100,"FRCH_storm1_06_13_fDOM","FRCH","storm1","06","13","fDOM",2022-06-13,164
"Interpolated HI for 2% discharge...101","3",-0.193915616156419,2,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 4% discharge...102","3",0.112168767687163,4,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 6% discharge...103","3",0.109467455621302,6,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 8% discharge...104","3",0.109210187805505,8,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 10% discharge...105","3",0.108952919989709,10,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 12% discharge...106","3",0.10888860303576,12,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 14% discharge...107","3",0.108824286081811,14,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 16% discharge...108","3",0.10888860303576,16,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 18% discharge...109","3",0.108952919989709,18,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 20% discharge...110","3",0.109081553897607,20,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 22% discharge...111","3",0.110432209930538,22,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 24% discharge...112","3",-0.387316696681245,24,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 26% discharge...113","3",-0.385708772832519,26,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 28% discharge...114","3",-0.370401337792642,28,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 30% discharge...115","3",-0.351556470285567,30,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 32% discharge...116","3",-0.344803190120915,32,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 34% discharge...117","3",-0.338693079495755,34,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
"Interpolated HI for 36% discharge...118","3",-0.335927450475946,36,"FRCH_storm1_06_13_SPC","FRCH","storm1","06","13","SPC",2022-06-13,164
