"","Hyst_index","HI_ymin","HI_ymax","site.ID","storm.ID","month.x","day.x","response_var","Flush_index","FI_ymin","FI_ymax","month.y","day.y"
"1",-0.364642857142852,-0.43214285714286,-0.208095238095252,"FRCH","storm1","07","23","NO3",-0.6313,-0.6534,-0.6088,"07","23"
"2",-0.237625581965208,-0.284734133790748,-0.065425140896846,"FRCH","storm2","07","23","NO3",-0.082,-0.0999,-0.0658,"07","27"
"3",-0.420606526681825,-0.471456912308859,-0.209709776648388,"FRCH","storm2","07","23","fDOM",0.3009,0.2949,0.308,"07","27"
"4",0.628829699144366,0.594051890698327,0.696798233508123,"FRCH","storm2","07","23","SPC",-0.6133,-0.6162,-0.6095,"07","27"
"5",-0.182102272727273,-0.295191022213081,-0.0663782908268205,"FRCH","storm2","07","23","turb",0.0544,0.0514,0.0617,"07","27"
"6",0.150956284152989,-0.000455373406223814,0.252163023679401,"FRCH","storm3","08","05","NO3",0.2484,0.2282,0.2701,"08","05"
"7",0.406932604676276,0.372150956362387,0.465316524044047,"FRCH","storm3","08","05","fDOM",-0.4001,-0.4116,-0.391,"08","05"
"8",0.641627278865627,0.600101282916969,0.681127616475352,"FRCH","storm3","08","05","SPC",-0.2964,-0.3018,-0.2936,"08","05"
"9",-0.195564036282378,-0.21739759219347,-0.174886080405664,"FRCH","storm3","08","05","turb",0.0532,0.0105,0.1278,"08","05"
"10",-0.0922800221361295,-0.11330935251799,0.0659933591588309,"FRCH","storm4","08","08","NO3",0.14,0.1051,0.1662,"08","08"
"11",0.146170371344645,0.143463106668419,0.147737735104563,"FRCH","storm4","08","08","fDOM",-0.268,-0.275,-0.2628,"08","08"
"12",0.830361966504578,0.73095623987034,0.895191788222609,"FRCH","storm4","08","08","SPC",-0.6811,-0.6883,-0.6753,"08","08"
"13",-0.105639458073207,-0.164929808995847,-0.0293025585230856,"FRCH","storm4","08","08","turb",0.1407,0.0628,0.1791,"08","08"
"14",0.788946587537094,0.773738872403553,0.794881305637972,"FRCH","storm5a","08","15","NO3",-0.1489,-0.1858,-0.1045,"08","15"
"15",-0.319548872180451,-0.327502245658394,-0.310830311397965,"FRCH","storm5a","08","15","fDOM",NA,NA,NA,"08","15"
"16",0.770899470899476,0.751917989417987,0.805158730158722,"FRCH","storm5a","08","15","SPC",NA,NA,NA,"08","15"
