"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy"
"Interpolated HI for 2% discharge...1","1",-0.023097820851236,2,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 4% discharge...2","1",-0.0211325407988283,4,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 6% discharge...3","1",-0.0445463478545691,6,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 8% discharge...4","1",-0.042039652415175,8,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 10% discharge...5","1",-0.0395040557985394,10,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 12% discharge...6","1",-0.0362112483381824,12,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 14% discharge...7","1",-0.0335369260707888,14,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 16% discharge...8","1",-0.0322305928594827,16,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 18% discharge...9","1",-0.0312171249108881,18,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 20% discharge...10","1",-0.0288934702606887,20,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 22% discharge...11","1",-0.0278183464673126,22,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 24% discharge...12","1",-0.0264773318433171,24,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 26% discharge...13","1",-0.0252923835764244,26,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 28% discharge...14","1",-0.0242519411957381,28,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 30% discharge...15","1",-0.0231363557542245,30,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 32% discharge...16","1",-0.021585325908942,32,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 34% discharge...17","1",-0.020660488237221,34,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 36% discharge...18","1",-0.0203367950521184,36,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 38% discharge...19","1",-0.0197703319781894,38,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 40% discharge...20","1",-0.0199186913546945,40,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 42% discharge...21","1",-0.0189013699158012,42,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 44% discharge...22","1",-0.0188146663840774,44,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 46% discharge...23","1",-0.0200728309666481,46,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 48% discharge...24","1",-0.0199784204543264,48,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 50% discharge...25","1",-0.021502475867517,50,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 52% discharge...26","1",-0.0235255582744068,52,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 54% discharge...27","1",-0.030080345272731,54,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 56% discharge...28","1",-0.038494441340244,56,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 58% discharge...29","1",-0.0475906051906513,58,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 60% discharge...30","1",-0.515504518217375,60,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 62% discharge...31","1",-0.523922467775187,62,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 64% discharge...32","1",-0.523727866515096,64,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 66% discharge...33","1",-0.523552532706499,66,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 68% discharge...34","1",-0.523357931446407,68,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 70% discharge...35","1",-0.52291670680719,70,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 72% discharge...36","1",-0.522631548525077,72,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 74% discharge...37","1",-0.522436947264985,74,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 76% discharge...38","1",-0.522109400589584,76,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 78% discharge...39","1",-0.484624573707636,78,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 80% discharge...40","1",-0.94752702260072,80,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 82% discharge...41","1",-0.947711990135065,82,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
"Interpolated HI for 84% discharge...42","1",-0.511857189649525,84,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2021-05-31,151
